station,pollutant,weekday,hour,mean_value,weekday_label
Melton,O3,0,3,14.31,Mon
Melton,O3,0,4,13.42,Mon
Melton,O3,0,5,11.85,Mon
Melton,O3,0,6,10.35,Mon
Melton,O3,0,7,11.88,Mon
Melton,O3,0,8,14.53,Mon
Melton,O3,0,9,19.16,Mon
Melton,O3,0,10,22.68,Mon
Melton,O3,0,11,25.03,Mon
Melton,O3,0,12,26.42,Mon
Melton,O3,0,13,27.57,Mon
Melton,O3,0,14,28.04,Mon
Melton,O3,0,15,27.67,Mon
Melton,O3,0,16,27.22,Mon
Melton,O3,0,17,25.16,Mon
Melton,O3,0,18,22.12,Mon
Melton,O3,0,19,19.24,Mon
Melton,O3,0,20,17.34,Mon
Melton,O3,0,21,16.36,Mon
Melton,O3,0,22,15.43,Mon
Melton,O3,0,23,15.09,Mon
Melton,O3,1,0,14.44,Tue
Melton,O3,1,2,14.71,Tue
Melton,O3,1,3,14.86,Tue
Melton,O3,1,4,14.91,Tue
Melton,O3,1,5,13.29,Tue
Melton,O3,1,6,11.29,Tue
Melton,O3,1,7,11.14,Tue
Melton,O3,1,8,14.46,Tue
Melton,O3,1,9,18.97,Tue
Melton,O3,1,10,22.34,Tue
Melton,O3,1,11,24.69,Tue
Melton,O3,1,12,27.26,Tue
Melton,O3,1,13,28.51,Tue
Melton,O3,1,14,28.79,Tue
Melton,O3,1,15,28.45,Tue
Melton,O3,1,16,27.94,Tue
Melton,O3,1,17,26.12,Tue
Melton,O3,1,18,23.1,Tue
Melton,O3,1,19,20.28,Tue
Melton,O3,1,20,18.29,Tue
Melton,O3,1,21,15.74,Tue
Melton,O3,1,22,14.5,Tue
Melton,O3,1,23,15.0,Tue
Melton,O3,2,0,14.43,Wed
Melton,O3,2,2,14.35,Wed
Melton,O3,2,3,14.63,Wed
Melton,O3,2,4,14.57,Wed
Melton,O3,2,5,13.8,Wed
Melton,O3,2,6,12.06,Wed
Melton,O3,2,7,12.13,Wed
Melton,O3,2,8,14.68,Wed
Melton,O3,2,9,19.88,Wed
Melton,O3,2,10,23.04,Wed
Melton,O3,2,11,24.53,Wed
Melton,O3,2,12,25.89,Wed
Melton,O3,2,13,26.75,Wed
Melton,O3,2,14,27.62,Wed
Melton,O3,2,15,27.6,Wed
Melton,O3,2,16,26.31,Wed
Melton,O3,2,17,23.94,Wed
Melton,O3,2,18,21.21,Wed
Melton,O3,2,19,19.65,Wed
Melton,O3,2,20,18.14,Wed
Melton,O3,2,21,16.84,Wed
Melton,O3,2,22,16.25,Wed
Melton,O3,2,23,16.22,Wed
Melton,O3,3,0,15.83,Thu
Melton,O3,3,2,16.8,Thu
Melton,O3,3,3,16.59,Thu
Melton,O3,3,4,16.08,Thu
Melton,O3,3,5,13.98,Thu
Melton,O3,3,6,12.15,Thu
Melton,O3,3,7,11.72,Thu
Melton,O3,3,8,14.15,Thu
Melton,O3,3,9,18.12,Thu
Melton,O3,3,10,21.11,Thu
Melton,O3,3,11,23.55,Thu
Melton,O3,3,12,25.4,Thu
Melton,O3,3,13,26.37,Thu
Melton,O3,3,14,27.17,Thu
Melton,O3,3,15,27.57,Thu
Melton,O3,3,16,26.19,Thu
Melton,O3,3,17,23.3,Thu
Melton,O3,3,18,20.32,Thu
Melton,O3,3,19,18.7,Thu
Melton,O3,3,20,17.14,Thu
Melton,O3,3,21,15.19,Thu
Melton,O3,3,22,14.91,Thu
Melton,O3,3,23,15.37,Thu
Melton,O3,4,0,15.25,Fri
Melton,O3,4,2,15.19,Fri
Melton,O3,4,3,14.71,Fri
Melton,O3,4,4,14.17,Fri
Melton,O3,4,5,12.44,Fri
Melton,O3,4,6,11.03,Fri
Melton,O3,4,7,11.74,Fri
Melton,O3,4,8,14.48,Fri
Melton,O3,4,9,19.06,Fri
Melton,O3,4,10,22.79,Fri
Melton,O3,4,11,24.75,Fri
Melton,O3,4,12,26.32,Fri
Melton,O3,4,13,27.49,Fri
Melton,O3,4,14,27.96,Fri
Melton,O3,4,15,28.27,Fri
Melton,O3,4,16,27.94,Fri
Melton,O3,4,17,26.21,Fri
Melton,O3,4,18,23.76,Fri
Melton,O3,4,19,21.46,Fri
Melton,O3,4,20,19.41,Fri
Melton,O3,4,21,18.16,Fri
Melton,O3,4,22,17.07,Fri
Melton,O3,4,23,15.32,Fri
Melton,O3,5,0,14.31,Sat
Melton,O3,5,2,13.34,Sat
Melton,O3,5,3,12.51,Sat
Melton,O3,5,4,13.02,Sat
Melton,O3,5,5,13.18,Sat
Melton,O3,5,6,12.44,Sat
Melton,O3,5,7,12.89,Sat
Melton,O3,5,8,15.64,Sat
Melton,O3,5,9,19.16,Sat
Melton,O3,5,10,22.83,Sat
Melton,O3,5,11,25.27,Sat
Melton,O3,5,12,26.39,Sat
Melton,O3,5,13,27.84,Sat
Melton,O3,5,14,28.73,Sat
Melton,O3,5,15,28.76,Sat
Melton,O3,5,16,28.6,Sat
Melton,O3,5,17,26.78,Sat
Melton,O3,5,18,24.26,Sat
Melton,O3,5,19,21.78,Sat
Melton,O3,5,20,19.09,Sat
Melton,O3,5,21,17.87,Sat
Melton,O3,5,22,16.52,Sat
Melton,O3,5,23,15.08,Sat
Melton,O3,6,0,14.88,Sun
Melton,O3,6,2,16.28,Sun
Melton,O3,6,3,16.19,Sun
Melton,O3,6,4,16.23,Sun
Melton,O3,6,5,15.69,Sun
Melton,O3,6,6,15.63,Sun
Melton,O3,6,7,16.53,Sun
Melton,O3,6,8,18.65,Sun
Melton,O3,6,9,21.23,Sun
Melton,O3,6,10,23.63,Sun
Melton,O3,6,11,25.25,Sun
Melton,O3,6,12,26.63,Sun
Melton,O3,6,13,28.04,Sun
Melton,O3,6,14,29.19,Sun
Melton,O3,6,15,29.65,Sun
Melton,O3,6,16,28.82,Sun
Melton,O3,6,17,26.75,Sun
Melton,O3,6,18,24.62,Sun
Melton,O3,6,19,21.53,Sun
Melton,O3,6,20,19.2,Sun
Melton,O3,6,21,18.5,Sun
Melton,O3,6,22,16.7,Sun
Melton,O3,6,23,15.94,Sun
Melton,PM2.5,0,0,5.29,Mon
Melton,PM2.5,0,1,5.64,Mon
Melton,PM2.5,0,2,5.12,Mon
Melton,PM2.5,0,3,5.07,Mon
Melton,PM2.5,0,4,4.45,Mon
Melton,PM2.5,0,5,4.4,Mon
Melton,PM2.5,0,6,4.77,Mon
Melton,PM2.5,0,7,4.61,Mon
Melton,PM2.5,0,8,4.99,Mon
Melton,PM2.5,0,9,6.35,Mon
Melton,PM2.5,0,10,9.33,Mon
Melton,PM2.5,0,11,9.91,Mon
Melton,PM2.5,0,12,9.23,Mon
Melton,PM2.5,0,13,7.14,Mon
Melton,PM2.5,0,14,6.47,Mon
Melton,PM2.5,0,15,5.45,Mon
Melton,PM2.5,0,16,4.45,Mon
Melton,PM2.5,0,17,4.98,Mon
Melton,PM2.5,0,18,4.45,Mon
Melton,PM2.5,0,19,4.2,Mon
Melton,PM2.5,0,20,3.65,Mon
Melton,PM2.5,0,21,3.18,Mon
Melton,PM2.5,0,22,3.79,Mon
Melton,PM2.5,0,23,4.23,Mon
Melton,PM2.5,1,0,4.0,Tue
Melton,PM2.5,1,1,4.32,Tue
Melton,PM2.5,1,2,3.95,Tue
Melton,PM2.5,1,3,2.84,Tue
Melton,PM2.5,1,4,3.37,Tue
Melton,PM2.5,1,5,2.55,Tue
Melton,PM2.5,1,6,3.24,Tue
Melton,PM2.5,1,7,3.31,Tue
Melton,PM2.5,1,8,3.6,Tue
Melton,PM2.5,1,9,5.69,Tue
Melton,PM2.5,1,10,7.72,Tue
Melton,PM2.5,1,11,9.92,Tue
Melton,PM2.5,1,12,8.83,Tue
Melton,PM2.5,1,13,8.34,Tue
Melton,PM2.5,1,14,7.66,Tue
Melton,PM2.5,1,15,6.36,Tue
Melton,PM2.5,1,16,5.99,Tue
Melton,PM2.5,1,17,5.61,Tue
Melton,PM2.5,1,18,4.42,Tue
Melton,PM2.5,1,19,2.87,Tue
Melton,PM2.5,1,20,4.43,Tue
Melton,PM2.5,1,21,3.93,Tue
Melton,PM2.5,1,22,4.0,Tue
Melton,PM2.5,1,23,4.02,Tue
Melton,PM2.5,2,0,4.03,Wed
Melton,PM2.5,2,1,4.19,Wed
Melton,PM2.5,2,2,3.87,Wed
Melton,PM2.5,2,3,3.05,Wed
Melton,PM2.5,2,4,3.48,Wed
Melton,PM2.5,2,5,3.53,Wed
Melton,PM2.5,2,6,3.22,Wed
Melton,PM2.5,2,7,3.32,Wed
Melton,PM2.5,2,8,3.73,Wed
Melton,PM2.5,2,9,5.26,Wed
Melton,PM2.5,2,10,7.51,Wed
Melton,PM2.5,2,11,9.0,Wed
Melton,PM2.5,2,12,8.73,Wed
Melton,PM2.5,2,13,8.13,Wed
Melton,PM2.5,2,14,7.3,Wed
Melton,PM2.5,2,15,6.08,Wed
Melton,PM2.5,2,16,6.8,Wed
Melton,PM2.5,2,17,5.83,Wed
Melton,PM2.5,2,18,3.65,Wed
Melton,PM2.5,2,19,3.51,Wed
Melton,PM2.5,2,20,4.05,Wed
Melton,PM2.5,2,21,3.32,Wed
Melton,PM2.5,2,22,3.91,Wed
Melton,PM2.5,2,23,3.6,Wed
Melton,PM2.5,3,0,3.27,Thu
Melton,PM2.5,3,1,4.06,Thu
Melton,PM2.5,3,2,3.17,Thu
Melton,PM2.5,3,3,3.87,Thu
Melton,PM2.5,3,4,3.33,Thu
Melton,PM2.5,3,5,2.87,Thu
Melton,PM2.5,3,6,2.85,Thu
Melton,PM2.5,3,7,3.12,Thu
Melton,PM2.5,3,8,4.26,Thu
Melton,PM2.5,3,9,5.2,Thu
Melton,PM2.5,3,10,7.69,Thu
Melton,PM2.5,3,11,7.62,Thu
Melton,PM2.5,3,12,7.87,Thu
Melton,PM2.5,3,13,6.51,Thu
Melton,PM2.5,3,14,6.24,Thu
Melton,PM2.5,3,15,5.59,Thu
Melton,PM2.5,3,16,5.03,Thu
Melton,PM2.5,3,17,4.26,Thu
Melton,PM2.5,3,18,3.57,Thu
Melton,PM2.5,3,19,3.57,Thu
Melton,PM2.5,3,20,3.28,Thu
Melton,PM2.5,3,21,2.89,Thu
Melton,PM2.5,3,22,3.42,Thu
Melton,PM2.5,3,23,4.25,Thu
Melton,PM2.5,4,0,4.97,Fri
Melton,PM2.5,4,1,4.57,Fri
Melton,PM2.5,4,2,3.81,Fri
Melton,PM2.5,4,3,3.21,Fri
Melton,PM2.5,4,4,3.56,Fri
Melton,PM2.5,4,5,3.69,Fri
Melton,PM2.5,4,6,2.97,Fri
Melton,PM2.5,4,7,2.66,Fri
Melton,PM2.5,4,8,3.56,Fri
Melton,PM2.5,4,9,5.14,Fri
Melton,PM2.5,4,10,7.35,Fri
Melton,PM2.5,4,11,8.64,Fri
Melton,PM2.5,4,12,7.91,Fri
Melton,PM2.5,4,13,8.03,Fri
Melton,PM2.5,4,14,7.6,Fri
Melton,PM2.5,4,15,5.86,Fri
Melton,PM2.5,4,16,6.08,Fri
Melton,PM2.5,4,17,6.41,Fri
Melton,PM2.5,4,18,4.22,Fri
Melton,PM2.5,4,19,4.3,Fri
Melton,PM2.5,4,20,4.09,Fri
Melton,PM2.5,4,21,3.65,Fri
Melton,PM2.5,4,22,4.78,Fri
Melton,PM2.5,4,23,4.22,Fri
Melton,PM2.5,5,0,3.14,Sat
Melton,PM2.5,5,1,4.2,Sat
Melton,PM2.5,5,2,3.85,Sat
Melton,PM2.5,5,3,3.75,Sat
Melton,PM2.5,5,4,3.24,Sat
Melton,PM2.5,5,5,3.42,Sat
Melton,PM2.5,5,6,3.9,Sat
Melton,PM2.5,5,7,3.14,Sat
Melton,PM2.5,5,8,3.3,Sat
Melton,PM2.5,5,9,5.48,Sat
Melton,PM2.5,5,10,7.75,Sat
Melton,PM2.5,5,11,8.93,Sat
Melton,PM2.5,5,12,9.14,Sat
Melton,PM2.5,5,13,7.7,Sat
Melton,PM2.5,5,14,6.52,Sat
Melton,PM2.5,5,15,6.01,Sat
Melton,PM2.5,5,16,4.85,Sat
Melton,PM2.5,5,17,4.47,Sat
Melton,PM2.5,5,18,4.16,Sat
Melton,PM2.5,5,19,3.78,Sat
Melton,PM2.5,5,20,4.79,Sat
Melton,PM2.5,5,21,4.92,Sat
Melton,PM2.5,5,22,4.97,Sat
Melton,PM2.5,5,23,4.61,Sat
Melton,PM2.5,6,0,4.28,Sun
Melton,PM2.5,6,1,4.67,Sun
Melton,PM2.5,6,2,5.57,Sun
Melton,PM2.5,6,3,4.27,Sun
Melton,PM2.5,6,4,3.37,Sun
Melton,PM2.5,6,5,3.74,Sun
Melton,PM2.5,6,6,3.79,Sun
Melton,PM2.5,6,7,3.62,Sun
Melton,PM2.5,6,8,2.74,Sun
Melton,PM2.5,6,9,4.52,Sun
Melton,PM2.5,6,10,7.28,Sun
Melton,PM2.5,6,11,8.87,Sun
Melton,PM2.5,6,12,7.8,Sun
Melton,PM2.5,6,13,8.09,Sun
Melton,PM2.5,6,14,7.42,Sun
Melton,PM2.5,6,15,6.45,Sun
Melton,PM2.5,6,16,6.86,Sun
Melton,PM2.5,6,17,6.3,Sun
Melton,PM2.5,6,18,6.23,Sun
Melton,PM2.5,6,19,5.09,Sun
Melton,PM2.5,6,20,6.37,Sun
Melton,PM2.5,6,21,6.15,Sun
Melton,PM2.5,6,22,5.3,Sun
Melton,PM2.5,6,23,4.88,Sun
Mooroolbark,O3,0,0,16.8,Mon
Mooroolbark,O3,0,2,14.52,Mon
Mooroolbark,O3,0,3,14.23,Mon
Mooroolbark,O3,0,4,13.25,Mon
Mooroolbark,O3,0,5,11.58,Mon
Mooroolbark,O3,0,6,9.17,Mon
Mooroolbark,O3,0,7,9.58,Mon
Mooroolbark,O3,0,8,13.77,Mon
Mooroolbark,O3,0,9,17.54,Mon
Mooroolbark,O3,0,10,20.82,Mon
Mooroolbark,O3,0,11,23.44,Mon
Mooroolbark,O3,0,12,25.75,Mon
Mooroolbark,O3,0,13,27.51,Mon
Mooroolbark,O3,0,14,28.29,Mon
Mooroolbark,O3,0,15,28.4,Mon
Mooroolbark,O3,0,16,27.71,Mon
Mooroolbark,O3,0,17,26.51,Mon
Mooroolbark,O3,0,18,24.13,Mon
Mooroolbark,O3,0,19,20.49,Mon
Mooroolbark,O3,0,20,18.08,Mon
Mooroolbark,O3,0,21,17.45,Mon
Mooroolbark,O3,0,22,16.59,Mon
Mooroolbark,O3,0,23,15.48,Mon
Mooroolbark,O3,1,0,14.46,Tue
Mooroolbark,O3,1,2,12.65,Tue
Mooroolbark,O3,1,3,13.23,Tue
Mooroolbark,O3,1,4,12.73,Tue
Mooroolbark,O3,1,5,11.99,Tue
Mooroolbark,O3,1,6,8.45,Tue
Mooroolbark,O3,1,7,9.04,Tue
Mooroolbark,O3,1,8,13.15,Tue
Mooroolbark,O3,1,9,16.82,Tue
Mooroolbark,O3,1,10,19.95,Tue
Mooroolbark,O3,1,11,23.17,Tue
Mooroolbark,O3,1,12,26.27,Tue
Mooroolbark,O3,1,13,28.8,Tue
Mooroolbark,O3,1,14,30.07,Tue
Mooroolbark,O3,1,15,29.58,Tue
Mooroolbark,O3,1,16,28.67,Tue
Mooroolbark,O3,1,17,26.74,Tue
Mooroolbark,O3,1,18,24.45,Tue
Mooroolbark,O3,1,19,21.18,Tue
Mooroolbark,O3,1,20,18.88,Tue
Mooroolbark,O3,1,21,17.09,Tue
Mooroolbark,O3,1,22,15.62,Tue
Mooroolbark,O3,1,23,15.95,Tue
Mooroolbark,O3,2,0,15.49,Wed
Mooroolbark,O3,2,2,14.74,Wed
Mooroolbark,O3,2,3,14.37,Wed
Mooroolbark,O3,2,4,14.5,Wed
Mooroolbark,O3,2,5,12.68,Wed
Mooroolbark,O3,2,6,9.9,Wed
Mooroolbark,O3,2,7,10.72,Wed
Mooroolbark,O3,2,8,14.1,Wed
Mooroolbark,O3,2,9,17.32,Wed
Mooroolbark,O3,2,10,21.55,Wed
Mooroolbark,O3,2,11,24.59,Wed
Mooroolbark,O3,2,12,27.03,Wed
Mooroolbark,O3,2,13,28.83,Wed
Mooroolbark,O3,2,14,28.96,Wed
Mooroolbark,O3,2,15,28.0,Wed
Mooroolbark,O3,2,16,26.98,Wed
Mooroolbark,O3,2,17,25.93,Wed
Mooroolbark,O3,2,18,24.73,Wed
Mooroolbark,O3,2,19,21.91,Wed
Mooroolbark,O3,2,20,19.51,Wed
Mooroolbark,O3,2,21,18.05,Wed
Mooroolbark,O3,2,22,17.12,Wed
Mooroolbark,O3,2,23,15.94,Wed
Mooroolbark,O3,3,0,15.17,Thu
Mooroolbark,O3,3,2,14.38,Thu
Mooroolbark,O3,3,3,14.01,Thu
Mooroolbark,O3,3,4,12.7,Thu
Mooroolbark,O3,3,5,11.05,Thu
Mooroolbark,O3,3,6,9.05,Thu
Mooroolbark,O3,3,7,10.6,Thu
Mooroolbark,O3,3,8,14.0,Thu
Mooroolbark,O3,3,9,18.02,Thu
Mooroolbark,O3,3,10,21.36,Thu
Mooroolbark,O3,3,11,24.71,Thu
Mooroolbark,O3,3,12,27.3,Thu
Mooroolbark,O3,3,13,29.28,Thu
Mooroolbark,O3,3,14,30.39,Thu
Mooroolbark,O3,3,15,30.07,Thu
Mooroolbark,O3,3,16,30.23,Thu
Mooroolbark,O3,3,17,29.2,Thu
Mooroolbark,O3,3,18,26.14,Thu
Mooroolbark,O3,3,19,22.81,Thu
Mooroolbark,O3,3,20,19.78,Thu
Mooroolbark,O3,3,21,17.8,Thu
Mooroolbark,O3,3,22,17.03,Thu
Mooroolbark,O3,3,23,16.24,Thu
Mooroolbark,O3,4,0,16.25,Fri
Mooroolbark,O3,4,2,14.84,Fri
Mooroolbark,O3,4,3,14.54,Fri
Mooroolbark,O3,4,4,14.07,Fri
Mooroolbark,O3,4,5,12.42,Fri
Mooroolbark,O3,4,6,10.56,Fri
Mooroolbark,O3,4,7,11.51,Fri
Mooroolbark,O3,4,8,14.32,Fri
Mooroolbark,O3,4,9,17.48,Fri
Mooroolbark,O3,4,10,19.8,Fri
Mooroolbark,O3,4,11,22.89,Fri
Mooroolbark,O3,4,12,25.97,Fri
Mooroolbark,O3,4,13,29.07,Fri
Mooroolbark,O3,4,14,29.76,Fri
Mooroolbark,O3,4,15,30.52,Fri
Mooroolbark,O3,4,16,29.86,Fri
Mooroolbark,O3,4,17,28.24,Fri
Mooroolbark,O3,4,18,26.15,Fri
Mooroolbark,O3,4,19,24.73,Fri
Mooroolbark,O3,4,20,22.32,Fri
Mooroolbark,O3,4,21,20.34,Fri
Mooroolbark,O3,4,22,17.97,Fri
Mooroolbark,O3,4,23,16.11,Fri
Mooroolbark,O3,5,0,15.23,Sat
Mooroolbark,O3,5,2,12.73,Sat
Mooroolbark,O3,5,3,12.23,Sat
Mooroolbark,O3,5,4,11.13,Sat
Mooroolbark,O3,5,5,11.19,Sat
Mooroolbark,O3,5,6,10.2,Sat
Mooroolbark,O3,5,7,11.83,Sat
Mooroolbark,O3,5,8,14.92,Sat
Mooroolbark,O3,5,9,18.42,Sat
Mooroolbark,O3,5,10,20.97,Sat
Mooroolbark,O3,5,11,24.3,Sat
Mooroolbark,O3,5,12,26.26,Sat
Mooroolbark,O3,5,13,28.08,Sat
Mooroolbark,O3,5,14,29.12,Sat
Mooroolbark,O3,5,15,29.34,Sat
Mooroolbark,O3,5,16,29.09,Sat
Mooroolbark,O3,5,17,28.64,Sat
Mooroolbark,O3,5,18,26.84,Sat
Mooroolbark,O3,5,19,23.05,Sat
Mooroolbark,O3,5,20,19.44,Sat
Mooroolbark,O3,5,21,18.07,Sat
Mooroolbark,O3,5,22,16.51,Sat
Mooroolbark,O3,5,23,15.55,Sat
Mooroolbark,O3,6,0,14.91,Sun
Mooroolbark,O3,6,2,14.51,Sun
Mooroolbark,O3,6,3,14.03,Sun
Mooroolbark,O3,6,4,15.1,Sun
Mooroolbark,O3,6,5,14.9,Sun
Mooroolbark,O3,6,6,13.57,Sun
Mooroolbark,O3,6,7,14.48,Sun
Mooroolbark,O3,6,8,16.83,Sun
Mooroolbark,O3,6,9,20.26,Sun
Mooroolbark,O3,6,10,22.47,Sun
Mooroolbark,O3,6,11,24.3,Sun
Mooroolbark,O3,6,12,25.46,Sun
Mooroolbark,O3,6,13,26.67,Sun
Mooroolbark,O3,6,14,28.17,Sun
Mooroolbark,O3,6,15,28.75,Sun
Mooroolbark,O3,6,16,28.82,Sun
Mooroolbark,O3,6,17,27.66,Sun
Mooroolbark,O3,6,18,25.25,Sun
Mooroolbark,O3,6,19,22.68,Sun
Mooroolbark,O3,6,20,19.22,Sun
Mooroolbark,O3,6,21,18.22,Sun
Mooroolbark,O3,6,22,17.84,Sun
Mooroolbark,O3,6,23,17.87,Sun
Mooroolbark,PM10,0,0,14.72,Mon
Mooroolbark,PM10,0,1,13.62,Mon
Mooroolbark,PM10,0,2,12.31,Mon
Mooroolbark,PM10,0,3,11.94,Mon
Mooroolbark,PM10,0,4,11.73,Mon
Mooroolbark,PM10,0,5,11.71,Mon
Mooroolbark,PM10,0,6,13.65,Mon
Mooroolbark,PM10,0,7,17.8,Mon
Mooroolbark,PM10,0,8,16.5,Mon
Mooroolbark,PM10,0,9,17.52,Mon
Mooroolbark,PM10,0,10,14.76,Mon
Mooroolbark,PM10,0,11,15.26,Mon
Mooroolbark,PM10,0,12,13.64,Mon
Mooroolbark,PM10,0,13,13.28,Mon
Mooroolbark,PM10,0,14,14.31,Mon
Mooroolbark,PM10,0,15,14.8,Mon
Mooroolbark,PM10,0,16,16.03,Mon
Mooroolbark,PM10,0,17,18.74,Mon
Mooroolbark,PM10,0,18,19.4,Mon
Mooroolbark,PM10,0,19,19.23,Mon
Mooroolbark,PM10,0,20,18.11,Mon
Mooroolbark,PM10,0,21,16.63,Mon
Mooroolbark,PM10,0,22,15.45,Mon
Mooroolbark,PM10,0,23,14.53,Mon
Mooroolbark,PM10,1,0,13.35,Tue
Mooroolbark,PM10,1,1,12.26,Tue
Mooroolbark,PM10,1,2,11.94,Tue
Mooroolbark,PM10,1,3,11.64,Tue
Mooroolbark,PM10,1,4,12.08,Tue
Mooroolbark,PM10,1,5,11.79,Tue
Mooroolbark,PM10,1,6,13.82,Tue
Mooroolbark,PM10,1,7,18.51,Tue
Mooroolbark,PM10,1,8,18.39,Tue
Mooroolbark,PM10,1,9,16.13,Tue
Mooroolbark,PM10,1,10,14.91,Tue
Mooroolbark,PM10,1,11,15.8,Tue
Mooroolbark,PM10,1,12,14.54,Tue
Mooroolbark,PM10,1,13,13.76,Tue
Mooroolbark,PM10,1,14,14.94,Tue
Mooroolbark,PM10,1,15,15.37,Tue
Mooroolbark,PM10,1,16,15.86,Tue
Mooroolbark,PM10,1,17,18.2,Tue
Mooroolbark,PM10,1,18,20.12,Tue
Mooroolbark,PM10,1,19,19.88,Tue
Mooroolbark,PM10,1,20,17.84,Tue
Mooroolbark,PM10,1,21,16.49,Tue
Mooroolbark,PM10,1,22,16.12,Tue
Mooroolbark,PM10,1,23,14.1,Tue
Mooroolbark,PM10,2,0,12.8,Wed
Mooroolbark,PM10,2,1,11.63,Wed
Mooroolbark,PM10,2,2,11.34,Wed
Mooroolbark,PM10,2,3,11.4,Wed
Mooroolbark,PM10,2,4,12.08,Wed
Mooroolbark,PM10,2,5,12.34,Wed
Mooroolbark,PM10,2,6,14.47,Wed
Mooroolbark,PM10,2,7,17.95,Wed
Mooroolbark,PM10,2,8,19.62,Wed
Mooroolbark,PM10,2,9,17.76,Wed
Mooroolbark,PM10,2,10,14.73,Wed
Mooroolbark,PM10,2,11,14.5,Wed
Mooroolbark,PM10,2,12,14.19,Wed
Mooroolbark,PM10,2,13,14.84,Wed
Mooroolbark,PM10,2,14,17.06,Wed
Mooroolbark,PM10,2,15,18.5,Wed
Mooroolbark,PM10,2,16,18.69,Wed
Mooroolbark,PM10,2,17,19.67,Wed
Mooroolbark,PM10,2,18,20.02,Wed
Mooroolbark,PM10,2,19,19.11,Wed
Mooroolbark,PM10,2,20,17.79,Wed
Mooroolbark,PM10,2,21,16.61,Wed
Mooroolbark,PM10,2,22,15.34,Wed
Mooroolbark,PM10,2,23,15.09,Wed
Mooroolbark,PM10,3,0,14.03,Thu
Mooroolbark,PM10,3,1,13.34,Thu
Mooroolbark,PM10,3,2,11.66,Thu
Mooroolbark,PM10,3,3,11.51,Thu
Mooroolbark,PM10,3,4,11.68,Thu
Mooroolbark,PM10,3,5,12.49,Thu
Mooroolbark,PM10,3,6,13.25,Thu
Mooroolbark,PM10,3,7,15.62,Thu
Mooroolbark,PM10,3,8,16.91,Thu
Mooroolbark,PM10,3,9,15.71,Thu
Mooroolbark,PM10,3,10,14.44,Thu
Mooroolbark,PM10,3,11,13.01,Thu
Mooroolbark,PM10,3,12,13.39,Thu
Mooroolbark,PM10,3,13,14.02,Thu
Mooroolbark,PM10,3,14,14.78,Thu
Mooroolbark,PM10,3,15,16.77,Thu
Mooroolbark,PM10,3,16,19.42,Thu
Mooroolbark,PM10,3,17,19.67,Thu
Mooroolbark,PM10,3,18,21.15,Thu
Mooroolbark,PM10,3,19,20.09,Thu
Mooroolbark,PM10,3,20,18.75,Thu
Mooroolbark,PM10,3,21,18.02,Thu
Mooroolbark,PM10,3,22,16.16,Thu
Mooroolbark,PM10,3,23,13.68,Thu
Mooroolbark,PM10,4,0,12.28,Fri
Mooroolbark,PM10,4,1,10.85,Fri
Mooroolbark,PM10,4,2,10.57,Fri
Mooroolbark,PM10,4,3,9.97,Fri
Mooroolbark,PM10,4,4,10.96,Fri
Mooroolbark,PM10,4,5,11.06,Fri
Mooroolbark,PM10,4,6,13.12,Fri
Mooroolbark,PM10,4,7,15.2,Fri
Mooroolbark,PM10,4,8,17.07,Fri
Mooroolbark,PM10,4,9,16.41,Fri
Mooroolbark,PM10,4,10,15.19,Fri
Mooroolbark,PM10,4,11,14.57,Fri
Mooroolbark,PM10,4,12,13.19,Fri
Mooroolbark,PM10,4,13,13.7,Fri
Mooroolbark,PM10,4,14,15.42,Fri
Mooroolbark,PM10,4,15,15.45,Fri
Mooroolbark,PM10,4,16,18.83,Fri
Mooroolbark,PM10,4,17,19.4,Fri
Mooroolbark,PM10,4,18,19.74,Fri
Mooroolbark,PM10,4,19,20.75,Fri
Mooroolbark,PM10,4,20,18.66,Fri
Mooroolbark,PM10,4,21,17.02,Fri
Mooroolbark,PM10,4,22,16.22,Fri
Mooroolbark,PM10,4,23,15.69,Fri
Mooroolbark,PM10,5,0,14.7,Sat
Mooroolbark,PM10,5,1,14.31,Sat
Mooroolbark,PM10,5,2,12.59,Sat
Mooroolbark,PM10,5,3,12.22,Sat
Mooroolbark,PM10,5,4,11.78,Sat
Mooroolbark,PM10,5,5,12.37,Sat
Mooroolbark,PM10,5,6,12.97,Sat
Mooroolbark,PM10,5,7,15.92,Sat
Mooroolbark,PM10,5,8,14.97,Sat
Mooroolbark,PM10,5,9,14.25,Sat
Mooroolbark,PM10,5,10,13.07,Sat
Mooroolbark,PM10,5,11,12.12,Sat
Mooroolbark,PM10,5,12,12.6,Sat
Mooroolbark,PM10,5,13,13.21,Sat
Mooroolbark,PM10,5,14,13.68,Sat
Mooroolbark,PM10,5,15,15.08,Sat
Mooroolbark,PM10,5,16,15.48,Sat
Mooroolbark,PM10,5,17,17.5,Sat
Mooroolbark,PM10,5,18,21.23,Sat
Mooroolbark,PM10,5,19,21.54,Sat
Mooroolbark,PM10,5,20,22.19,Sat
Mooroolbark,PM10,5,21,20.67,Sat
Mooroolbark,PM10,5,22,18.61,Sat
Mooroolbark,PM10,5,23,17.45,Sat
Mooroolbark,PM10,6,0,15.98,Sun
Mooroolbark,PM10,6,1,15.23,Sun
Mooroolbark,PM10,6,2,13.98,Sun
Mooroolbark,PM10,6,3,13.6,Sun
